cell_barcode,donor,sample,condition,batch,lane,pathway_score,nc_unit,nc_split
cell_4_control_39,donor_4,D4_control,control,batch_2,lane_1,0.5756,D4_control_b,b
cell_5_treated_0,donor_5,D5_treated,treated,batch_1,lane_1,-2.9802,,
cell_5_treated_1,donor_5,D5_treated,treated,batch_1,lane_2,-1.9948,,
cell_5_treated_2,donor_5,D5_treated,treated,batch_1,lane_3,-4.1052,,
cell_5_treated_3,donor_5,D5_treated,treated,batch_1,lane_1,-1.7162,,
cell_5_treated_4,donor_5,D5_treated,treated,batch_1,lane_2,-3.2034,,
cell_5_treated_5,donor_5,D5_treated,treated,batch_1,lane_3,-2.4113,,
cell_5_treated_6,donor_5,D5_treated,treated,batch_1,lane_1,-2.9472,,
cell_5_treated_7,donor_5,D5_treated,treated,batch_1,lane_2,-2.5955,,
cell_5_treated_8,donor_5,D5_treated,treated,batch_1,lane_3,-1.6106,,
cell_5_treated_9,donor_5,D5_treated,treated,batch_1,lane_1,-3.2174,,
cell_5_treated_10,donor_5,D5_treated,treated,batch_1,lane_2,-1.2496,,
cell_5_treated_11,donor_5,D5_treated,treated,batch_1,lane_3,-3.5959,,
cell_5_treated_12,donor_5,D5_treated,treated,batch_1,lane_1,-3.7457,,
cell_5_treated_13,donor_5,D5_treated,treated,batch_1,lane_2,-2.1029,,
cell_5_treated_14,donor_5,D5_treated,treated,batch_1,lane_3,-3.8799,,
cell_5_treated_15,donor_5,D5_treated,treated,batch_1,lane_1,-3.1844,,
cell_5_treated_16,donor_5,D5_treated,treated,batch_1,lane_2,-1.9069,,
cell_5_treated_17,donor_5,D5_treated,treated,batch_1,lane_3,-1.6035,,
cell_5_treated_18,donor_5,D5_treated,treated,batch_1,lane_1,-4.5889,,
cell_5_treated_19,donor_5,D5_treated,treated,batch_1,lane_2,-2.308,,
cell_5_treated_20,donor_5,D5_treated,treated,batch_1,lane_3,-0.9302,,
cell_5_treated_21,donor_5,D5_treated,treated,batch_1,lane_1,-1.619,,
cell_5_treated_22,donor_5,D5_treated,treated,batch_1,lane_2,-3.0541,,
cell_5_treated_23,donor_5,D5_treated,treated,batch_1,lane_3,-3.4146,,
cell_5_treated_24,donor_5,D5_treated,treated,batch_1,lane_1,-3.1105,,
cell_5_treated_25,donor_5,D5_treated,treated,batch_1,lane_2,-3.9668,,
cell_5_treated_26,donor_5,D5_treated,treated,batch_1,lane_3,-3.0785,,
cell_5_treated_27,donor_5,D5_treated,treated,batch_1,lane_1,-3.0012,,
cell_5_treated_28,donor_5,D5_treated,treated,batch_1,lane_2,-2.9597,,
cell_5_treated_29,donor_5,D5_treated,treated,batch_1,lane_3,-1.6314,,
cell_5_treated_30,donor_5,D5_treated,treated,batch_1,lane_1,-3.0441,,
cell_5_treated_31,donor_5,D5_treated,treated,batch_1,lane_2,-4.2717,,
cell_5_treated_32,donor_5,D5_treated,treated,batch_1,lane_3,-1.763,,
cell_5_treated_33,donor_5,D5_treated,treated,batch_1,lane_1,-3.8867,,
cell_5_treated_34,donor_5,D5_treated,treated,batch_1,lane_2,-3.2612,,
cell_5_treated_35,donor_5,D5_treated,treated,batch_1,lane_3,-2.9478,,
cell_5_treated_36,donor_5,D5_treated,treated,batch_1,lane_1,-3.1581,,
cell_5_treated_37,donor_5,D5_treated,treated,batch_1,lane_2,-3.817,,
cell_5_treated_38,donor_5,D5_treated,treated,batch_1,lane_3,-3.0629,,
cell_5_treated_39,donor_5,D5_treated,treated,batch_1,lane_1,-0.6298,,
cell_5_control_0,donor_5,D5_control,control,batch_1,lane_1,-1.1209,D5_control_a,a
cell_5_control_1,donor_5,D5_control,control,batch_1,lane_2,-2.0503,D5_control_b,b
cell_5_control_2,donor_5,D5_control,control,batch_1,lane_3,0.6099,D5_control_a,a
cell_5_control_3,donor_5,D5_control,control,batch_1,lane_1,-1.1693,D5_control_b,b
cell_5_control_4,donor_5,D5_control,control,batch_1,lane_2,0.2493,D5_control_a,a
cell_5_control_5,donor_5,D5_control,control,batch_1,lane_3,-1.0518,D5_control_b,b
cell_5_control_6,donor_5,D5_control,control,batch_1,lane_1,-2.482,D5_control_a,a
cell_5_control_7,donor_5,D5_control,control,batch_1,lane_2,-2.7781,D5_control_b,b
cell_5_control_8,donor_5,D5_control,control,batch_1,lane_3,-0.3856,D5_control_a,a
cell_5_control_9,donor_5,D5_control,control,batch_1,lane_1,-1.4151,D5_control_b,b
cell_5_control_10,donor_5,D5_control,control,batch_1,lane_2,0.7804,D5_control_a,a
cell_5_control_11,donor_5,D5_control,control,batch_1,lane_3,-1.4444,D5_control_b,b
cell_5_control_12,donor_5,D5_control,control,batch_1,lane_1,-0.7522,D5_control_a,a
cell_5_control_13,donor_5,D5_control,control,batch_1,lane_2,-1.8747,D5_control_b,b
cell_5_control_14,donor_5,D5_control,control,batch_1,lane_3,-0.7251,D5_control_a,a
cell_5_control_15,donor_5,D5_control,control,batch_1,lane_1,-1.6669,D5_control_b,b
cell_5_control_16,donor_5,D5_control,control,batch_1,lane_2,0.1603,D5_control_a,a
cell_5_control_17,donor_5,D5_control,control,batch_1,lane_3,-2.2538,D5_control_b,b
cell_5_control_18,donor_5,D5_control,control,batch_1,lane_1,-1.3276,D5_control_a,a
cell_5_control_19,donor_5,D5_control,control,batch_1,lane_2,-2.7687,D5_control_b,b
cell_5_control_20,donor_5,D5_control,control,batch_1,lane_3,0.583,D5_control_a,a
cell_5_control_21,donor_5,D5_control,control,batch_1,lane_1,-0.633,D5_control_b,b
cell_5_control_22,donor_5,D5_control,control,batch_1,lane_2,0.4782,D5_control_a,a
cell_5_control_23,donor_5,D5_control,control,batch_1,lane_3,-1.0571,D5_control_b,b
cell_5_control_24,donor_5,D5_control,control,batch_1,lane_1,0.3193,D5_control_a,a
cell_5_control_25,donor_5,D5_control,control,batch_1,lane_2,-1.9163,D5_control_b,b
cell_5_control_26,donor_5,D5_control,control,batch_1,lane_3,0.1498,D5_control_a,a
cell_5_control_27,donor_5,D5_control,control,batch_1,lane_1,-2.9661,D5_control_b,b
cell_5_control_28,donor_5,D5_control,control,batch_1,lane_2,-0.7171,D5_control_a,a
cell_5_control_29,donor_5,D5_control,control,batch_1,lane_3,-2.6477,D5_control_b,b
cell_5_control_30,donor_5,D5_control,control,batch_1,lane_1,0.213,D5_control_a,a
cell_5_control_31,donor_5,D5_control,control,batch_1,lane_2,-2.4939,D5_control_b,b
cell_5_control_32,donor_5,D5_control,control,batch_1,lane_3,-0.6221,D5_control_a,a
cell_5_control_33,donor_5,D5_control,control,batch_1,lane_1,-1.5136,D5_control_b,b
cell_5_control_34,donor_5,D5_control,control,batch_1,lane_2,0.8408,D5_control_a,a
cell_5_control_35,donor_5,D5_control,control,batch_1,lane_3,-2.7059,D5_control_b,b
cell_5_control_36,donor_5,D5_control,control,batch_1,lane_1,-1.4527,D5_control_a,a
cell_5_control_37,donor_5,D5_control,control,batch_1,lane_2,-1.0967,D5_control_b,b
cell_5_control_38,donor_5,D5_control,control,batch_1,lane_3,-1.6204,D5_control_a,a
cell_5_control_39,donor_5,D5_control,control,batch_1,lane_1,-1.4616,D5_control_b,b
cell_6_treated_0,donor_6,D6_treated,treated,batch_2,lane_1,-1.6898,,
cell_6_treated_1,donor_6,D6_treated,treated,batch_2,lane_2,-3.405,,
cell_6_treated_2,donor_6,D6_treated,treated,batch_2,lane_3,-0.8706,,
cell_6_treated_3,donor_6,D6_treated,treated,batch_2,lane_1,-2.0843,,
cell_6_treated_4,donor_6,D6_treated,treated,batch_2,lane_2,-2.4827,,
cell_6_treated_5,donor_6,D6_treated,treated,batch_2,lane_3,0.493,,
cell_6_treated_6,donor_6,D6_treated,treated,batch_2,lane_1,-0.8722,,
cell_6_treated_7,donor_6,D6_treated,treated,batch_2,lane_2,1.9247,,
cell_6_treated_8,donor_6,D6_treated,treated,batch_2,lane_3,-1.1762,,
cell_6_treated_9,donor_6,D6_treated,treated,batch_2,lane_1,-1.9323,,
cell_6_treated_10,donor_6,D6_treated,treated,batch_2,lane_2,-1.4764,,
cell_6_treated_11,donor_6,D6_treated,treated,batch_2,lane_3,0.0227,,
cell_6_treated_12,donor_6,D6_treated,treated,batch_2,lane_1,-1.611,,
cell_6_treated_13,donor_6,D6_treated,treated,batch_2,lane_2,-1.1331,,
cell_6_treated_14,donor_6,D6_treated,treated,batch_2,lane_3,-1.0675,,
cell_6_treated_15,donor_6,D6_treated,treated,batch_2,lane_1,-2.4942,,
cell_6_treated_16,donor_6,D6_treated,treated,batch_2,lane_2,-1.4552,,
cell_6_treated_17,donor_6,D6_treated,treated,batch_2,lane_3,-2.0868,,
cell_6_treated_18,donor_6,D6_treated,treated,batch_2,lane_1,-2.8296,,
cell_6_treated_19,donor_6,D6_treated,treated,batch_2,lane_2,-0.712,,
cell_6_treated_20,donor_6,D6_treated,treated,batch_2,lane_3,-0.9185,,
cell_6_treated_21,donor_6,D6_treated,treated,batch_2,lane_1,-1.5095,,
cell_6_treated_22,donor_6,D6_treated,treated,batch_2,lane_2,-2.4915,,
cell_6_treated_23,donor_6,D6_treated,treated,batch_2,lane_3,-3.5899,,
cell_6_treated_24,donor_6,D6_treated,treated,batch_2,lane_1,-1.0986,,
cell_6_treated_25,donor_6,D6_treated,treated,batch_2,lane_2,-1.6818,,
cell_6_treated_26,donor_6,D6_treated,treated,batch_2,lane_3,-3.2679,,
cell_6_treated_27,donor_6,D6_treated,treated,batch_2,lane_1,-1.6442,,
cell_6_treated_28,donor_6,D6_treated,treated,batch_2,lane_2,-3.1053,,
cell_6_treated_29,donor_6,D6_treated,treated,batch_2,lane_3,-1.6107,,
cell_6_treated_30,donor_6,D6_treated,treated,batch_2,lane_1,-1.441,,
cell_6_treated_31,donor_6,D6_treated,treated,batch_2,lane_2,-1.2293,,
cell_6_treated_32,donor_6,D6_treated,treated,batch_2,lane_3,-1.3671,,
cell_6_treated_33,donor_6,D6_treated,treated,batch_2,lane_1,-1.4132,,
cell_6_treated_34,donor_6,D6_treated,treated,batch_2,lane_2,-2.724,,
cell_6_treated_35,donor_6,D6_treated,treated,batch_2,lane_3,-1.9677,,
cell_6_treated_36,donor_6,D6_treated,treated,batch_2,lane_1,-2.0954,,
cell_6_treated_37,donor_6,D6_treated,treated,batch_2,lane_2,-1.8198,,
cell_6_treated_38,donor_6,D6_treated,treated,batch_2,lane_3,-1.3141,,
cell_6_treated_39,donor_6,D6_treated,treated,batch_2,lane_1,-0.9651,,
cell_6_control_0,donor_6,D6_control,control,batch_2,lane_1,2.3509,D6_control_a,a
cell_6_control_1,donor_6,D6_control,control,batch_2,lane_2,-3.2528,D6_control_b,b
cell_6_control_2,donor_6,D6_control,control,batch_2,lane_3,1.117,D6_control_a,a
cell_6_control_3,donor_6,D6_control,control,batch_2,lane_1,-0.8825,D6_control_b,b
cell_6_control_4,donor_6,D6_control,control,batch_2,lane_2,2.992,D6_control_a,a
cell_6_control_5,donor_6,D6_control,control,batch_2,lane_3,0.2494,D6_control_b,b
cell_6_control_6,donor_6,D6_control,control,batch_2,lane_1,-0.9372,D6_control_a,a
cell_6_control_7,donor_6,D6_control,control,batch_2,lane_2,-0.2825,D6_control_b,b
cell_6_control_8,donor_6,D6_control,control,batch_2,lane_3,0.1952,D6_control_a,a
cell_6_control_9,donor_6,D6_control,control,batch_2,lane_1,0.3095,D6_control_b,b
cell_6_control_10,donor_6,D6_control,control,batch_2,lane_2,-0.3396,D6_control_a,a
cell_6_control_11,donor_6,D6_control,control,batch_2,lane_3,-0.7858,D6_control_b,b
cell_6_control_12,donor_6,D6_control,control,batch_2,lane_1,0.5844,D6_control_a,a
cell_6_control_13,donor_6,D6_control,control,batch_2,lane_2,-0.7808,D6_control_b,b
cell_6_control_14,donor_6,D6_control,control,batch_2,lane_3,0.1319,D6_control_a,a
cell_6_control_15,donor_6,D6_control,control,batch_2,lane_1,-2.522,D6_control_b,b
cell_6_control_16,donor_6,D6_control,control,batch_2,lane_2,1.1763,D6_control_a,a
cell_6_control_17,donor_6,D6_control,control,batch_2,lane_3,0.315,D6_control_b,b
cell_6_control_18,donor_6,D6_control,control,batch_2,lane_1,0.6476,D6_control_a,a
cell_6_control_19,donor_6,D6_control,control,batch_2,lane_2,-1.7013,D6_control_b,b
cell_6_control_20,donor_6,D6_control,control,batch_2,lane_3,0.9189,D6_control_a,a
cell_6_control_21,donor_6,D6_control,control,batch_2,lane_1,-0.1187,D6_control_b,b
cell_6_control_22,donor_6,D6_control,control,batch_2,lane_2,0.5402,D6_control_a,a
cell_6_control_23,donor_6,D6_control,control,batch_2,lane_3,-0.698,D6_control_b,b
cell_6_control_24,donor_6,D6_control,control,batch_2,lane_1,2.1247,D6_control_a,a
cell_6_control_25,donor_6,D6_control,control,batch_2,lane_2,-1.8028,D6_control_b,b
cell_6_control_26,donor_6,D6_control,control,batch_2,lane_3,0.158,D6_control_a,a
cell_6_control_27,donor_6,D6_control,control,batch_2,lane_1,-2.5897,D6_control_b,b
cell_6_control_28,donor_6,D6_control,control,batch_2,lane_2,0.0161,D6_control_a,a
cell_6_control_29,donor_6,D6_control,control,batch_2,lane_3,-1.4236,D6_control_b,b
cell_6_control_30,donor_6,D6_control,control,batch_2,lane_1,-0.2443,D6_control_a,a
cell_6_control_31,donor_6,D6_control,control,batch_2,lane_2,-1.3781,D6_control_b,b
cell_6_control_32,donor_6,D6_control,control,batch_2,lane_3,2.5129,D6_control_a,a
cell_6_control_33,donor_6,D6_control,control,batch_2,lane_1,-0.8804,D6_control_b,b
cell_6_control_34,donor_6,D6_control,control,batch_2,lane_2,0.6017,D6_control_a,a
cell_6_control_35,donor_6,D6_control,control,batch_2,lane_3,1.5141,D6_control_b,b
cell_6_control_36,donor_6,D6_control,control,batch_2,lane_1,0.6553,D6_control_a,a
cell_6_control_37,donor_6,D6_control,control,batch_2,lane_2,-2.418,D6_control_b,b
cell_6_control_38,donor_6,D6_control,control,batch_2,lane_3,1.1189,D6_control_a,a
cell_6_control_39,donor_6,D6_control,control,batch_2,lane_1,-1.6212,D6_control_b,b
